,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.06175867443821699,0.060737388338713054,0.061485969391313414,0.056188442645574085,0.0491556715855187,0.04949291688145549,0.048844634229210676,-14.347663363130563,0.06142108702114917,0.05955177524789093,0.05434815543376902,-63.97794282578336,-39.96250169170815,0.055120531215648444,0.059229334921713644,0.061417903506156085,0.04901879589289603,0.0491556715855187,0.04034092680639148,0.039639438669241106,0.06029130466517616,0.058963454957589104
3,0.07129697330970235,0.07027130756387193,0.07053828458301831,0.06740751891346229,0.07026664756941431,0.06752781766796659,0.0700751617055059,0.07174427324859749,0.07217893576593888,0.06836481558861245,0.0681134901008818,0.06831132932516168,0.07261219540501977,0.07048559350012466,0.07025012427592976,0.06937951623693103,0.06808492235689034,0.07219932665704469,0.07012705111928673,0.07001369670243718,0.07007537283115134,0.07211469092453153
4,0.23764309911753054,0.20026101506262098,0.19287779966265142,0.21345433545520767,0.16866006509946835,0.18848738965211853,0.1895195297467426,0.2421231534512861,0.18662381347962156,0.21392239041166758,0.21499648028844326,0.21104428494062213,0.18259623511528186,0.19596139442340016,0.20429707883753706,0.2067090430265549,0.19087720761749427,0.16431049455201602,0.18100370175623728,0.23047069603877968,0.2228493248221866,0.20845079858139318
5,0.14738975199395352,0.14365627032606085,0.14683807735083043,0.14573492673437796,0.1381693141126537,0.1438959781587594,0.1463369213465925,0.1392790597892565,0.14372671460599723,0.1401450169563638,0.13891245096908048,0.13640161072088292,0.14029947892766387,0.13465303531518213,0.14856280859424725,0.14005297777424267,0.14365706584715626,0.1339944937521824,0.14857547098413937,0.14107377962190035,0.14627004496229914,0.14646549662163388
6,0.06905295545338559,0.06845470177170643,0.06817483608095636,0.06906711612226223,0.06888756576732027,0.06906420119343945,0.06806331124878565,0.06757497828254791,0.0676130451299129,0.0688778022140867,0.06759373704983536,0.06837092488884339,0.06893045260358793,0.06835848866215642,0.06906512468890871,0.06686337615230967,0.0682220653508399,0.06888928162495442,0.0676622374621165,0.06832704281247182,0.06758604422792801,0.06837999942510477
7,0.049491507532668455,0.06194613414560563,0.040903065184533585,0.02546865471450473,0.06240419363389931,0.05883333961368783,0.0617144755125862,0.05500778308672863,0.06245304063571312,0.05507170118747668,0.05582817332053762,0.02553831275027861,0.02553831275027861,0.061393076893525814,0.055050994950551956,0.0399618789954184,0.06249021670395838,0.05554461349885993,0.06247393578583482,0.062107406002282275,0.049114709144953084,0.05843003527578426
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
